Temperature (K),Pressure (MPa),phase_code,reduced_temperature,reduced_pressure,critical_distance,inverse_critical_distance,abs_reduced_temperature_offset,abs_reduced_pressure_offset,target,true,pred,abs_error,relative_error_pct
4.774461049447679,0.7944522125840068,4.0,0.9189962176289492,3.4795559415907795,2.480878731465235,0.4030829831853121,0.0810047823710508,2.47955694159078,Entropy (kJ/(kg·K)),-0.1093450607317107,-0.1057033538818359,0.0036417068498747,3.0954904575129314
5.194989531475185,0.4098293420998632,4.0,0.9999402405010656,1.7949778473189524,0.7949778495650514,1.257896682966853,6.075949893448142e-05,0.7949788473189525,Enthalpy (kJ/kg),5.535743434987103,5.707080841064453,0.1713374060773498,3.095111037741745
25.5517949136721,0.2284620710864606,3.0,4.918252057373415,1.0006222454732858,3.918252106781853,0.2552158392945578,3.918253057373415,0.0006232454732857,Enthalpy (kJ/kg),136.95096748985003,141.1893768310547,4.238409341204658,3.094837093077698
272.7381415354228,2.9869934863566368,3.0,52.49709189756565,13.082487238772936,52.89552884489797,0.0189051895658749,51.49709289756566,12.082488238772935,Density (kg/m^3),5.190856249649896,5.030796051025391,0.1600601986245049,3.083502815846623
2.3947846798754524,1.3133217987949102,4.0,0.4609521451841958,5.752110190937763,4.782585478232048,0.209091924138419,0.5390488548158042,4.752111190937764,Enthalpy (kJ/kg),1.6923061158834896,1.6401329040527344,0.0521732118307551,3.082965389126276
2.3428318889320408,1.3080739085500015,4.0,0.4509521854237562,5.729125387832873,4.760890718818945,0.2100447288250452,0.5490488145762438,4.729126387832872,Enthalpy (kJ/kg),1.5816864081343505,1.5329322814941406,0.0487541266402098,3.082414212417548
299.16891615429057,2.6199019397541505,3.0,57.584531433081935,11.474693148888186,57.5458807740815,0.0173774384291012,56.58453243308194,10.474694148888185,Density (kg/m^3),4.16399844834521,4.036220550537109,0.1277778978081007,3.0686346162996347
3.66016129224701,0.7614303663621891,4.0,0.7045139438044021,3.334926271733484,2.3535489593032173,0.424890247575753,0.2954870561955978,2.334927271733485,Enthalpy (kJ/kg),1.06915615331638,1.0365352630615234,0.0326208902548565,3.05108754728399
4.703534078696972,0.7730652157594545,4.0,0.9053440761259162,3.3858847922190547,2.387761710402992,0.4188022597243283,0.0946569238740838,2.385885792219055,Entropy (kJ/(kg·K)),-0.1518848627098885,-0.1472721099853515,0.0046127527245369,3.037006217892584
4.983148220129436,0.0010565080351649,1.0,0.9591646719399144,0.004627312697814,0.996209973170792,1.0038044457807875,0.0408363280600857,0.995373687302186,Density (kg/m^3),0.1022336671586669,0.105320431292057,0.0030867641333901,3.019322517893712
5.199831318108153,0.0033243436648847,2.0,1.000872195659183,0.0145600195553814,0.9854403664270902,1.0147747484971603,0.0008731956591829,0.9854409804446184,Density (kg/m^3),0.3092268701284598,0.2999013364315033,0.0093255336969564,3.0157578780532406
3.3284753364340625,0.6141502802455949,4.0,0.6406704784004894,2.689866329036418,1.727647508927661,0.578821776336015,0.3593305215995105,1.689867329036418,Enthalpy (kJ/kg),-0.570233515988121,-0.5873794555664062,0.0171459395782852,3.00682774644948
5.72387385008042,0.2776428332083449,3.0,1.1017407753316306,1.2160250228116016,0.2387844129038457,4.187878043792926,0.1017417753316305,0.2160260228116016,Density (kg/m^3),43.785426784799725,45.09760284423828,1.3121760594385563,2.9968328637922133
3.3509473288114284,0.6045256922840516,4.0,0.64499592493435,2.6477123873688315,1.6855218790635478,0.5932880566080732,0.3550050750656499,1.6477133873688317,Enthalpy (kJ/kg),-0.569946419969937,-0.5870132446289062,0.0170668246589692,2.9944612442463403
3.2716352081252547,0.6399968125587264,4.0,0.6297297958010615,2.803069431318879,1.840695357269668,0.5432729517410831,0.3702712041989384,1.803070431318879,Enthalpy (kJ/kg),-0.5593214809929757,-0.5760326385498047,0.0167111575568289,2.987755365154448
273.62148210544063,2.9487223157936246,3.0,52.667118762235226,12.914866484730313,53.02315724794091,0.0188596841814589,51.66711976223522,11.91486748473031,Density (kg/m^3),5.10908583953008,4.95784854888916,0.1512372906409202,2.9601634302317903
5.204156579642002,0.003629360886374,2.0,1.0017047292056287,0.0158959394112386,0.9841055371091828,1.0161511771771017,0.0017057292056286,0.9841050605887616,Density (kg/m^3),0.3374625202260332,0.3274777233600616,0.0099847968659715,2.9587869074419566
5.082558146178648,0.2204715005776105,4.0,0.978299260134862,0.9656250025298287,0.0406517227404776,24.599203492163028,0.0217017398651379,0.0343759974701712,Cv (kJ/(kg·K)),2.8669973751380446,2.782400369644165,0.0845970054938796,2.950717926269685
296.6551702169003,2.6276926764064736,3.0,57.1006814268474,11.508815155949868,57.076454449611205,0.0175203594834859,56.1006824268474,10.508816155949866,Density (kg/m^3),4.211131495068423,4.08762788772583,0.1235036073425925,2.932789144371895
